SALE_DATE,CATEGORY,SUBCATEGORY,SALES
2008-11-04,ENTERPRISE,ENTERPRISE ADMIN,53.541313806
2008-11-04,ENTERPRISE,ENTERPRISE DEVELOPER,71.388418408
2008-11-04,ENTERPRISE,ENTERPRISE COLLABORATOR,35.694209204
2008-11-04,ENTERPRISE,ENTERPRISE CONSUMER,17.847104602
2008-11-05,PRO EDITION,PRO ADMIN,8.334444513
2008-11-05,PRO EDITION,PRO DEVELOPER,13.890740854
2008-11-05,PRO EDITION,PRO CONSUMER,5.556296342
2008-11-05,ENTERPRISE,ENTERPRISE ADMIN,9.597536614
2008-11-05,ENTERPRISE,ENTERPRISE DEVELOPER,12.796715485
2008-11-05,ENTERPRISE,ENTERPRISE COLLABORATOR,6.398357743
2008-11-05,ENTERPRISE,ENTERPRISE CONSUMER,3.199178871
2008-11-06,PRO EDITION,PRO ADMIN,40.361186347
2008-11-06,PRO EDITION,PRO DEVELOPER,67.268643912
2008-11-06,PRO EDITION,PRO CONSUMER,26.907457565
2008-11-06,ENTERPRISE,ENTERPRISE ADMIN,46.477958208
2008-11-06,ENTERPRISE,ENTERPRISE DEVELOPER,61.970610944
2008-11-06,ENTERPRISE,ENTERPRISE COLLABORATOR,30.985305472
2008-11-06,ENTERPRISE,ENTERPRISE CONSUMER,15.492652736
2008-11-07,PRO EDITION,PRO ADMIN,3.277590539
2008-11-07,PRO EDITION,PRO DEVELOPER,5.462650898
2008-11-07,PRO EDITION,PRO CONSUMER,2.185060359
2008-11-07,ENTERPRISE,ENTERPRISE ADMIN,3.774312151
2008-11-07,ENTERPRISE,ENTERPRISE DEVELOPER,5.032416202
2008-11-07,ENTERPRISE,ENTERPRISE COLLABORATOR,2.516208101
2008-11-07,ENTERPRISE,ENTERPRISE CONSUMER,1.25810405
2008-11-08,PRO EDITION,PRO ADMIN,15.217384644
2008-11-08,PRO EDITION,PRO DEVELOPER,25.362307739
2008-11-08,PRO EDITION,PRO CONSUMER,10.144923096
2008-11-08,ENTERPRISE,ENTERPRISE ADMIN,17.523592132
2008-11-08,ENTERPRISE,ENTERPRISE DEVELOPER,23.364789509
2008-11-08,ENTERPRISE,ENTERPRISE COLLABORATOR,11.682394755
2008-11-08,ENTERPRISE,ENTERPRISE CONSUMER,5.841197377
2008-11-09,PRO EDITION,PRO ADMIN,37.926404804
2008-11-09,PRO EDITION,PRO DEVELOPER,63.210674674
2008-11-09,PRO EDITION,PRO CONSUMER,25.284269869
2008-11-09,ENTERPRISE,ENTERPRISE ADMIN,43.674183467
2008-11-09,ENTERPRISE,ENTERPRISE DEVELOPER,58.232244623
2008-11-09,ENTERPRISE,ENTERPRISE COLLABORATOR,29.116122311
2008-11-09,ENTERPRISE,ENTERPRISE CONSUMER,14.558061156
2008-11-10,PRO EDITION,PRO ADMIN,28.936442184
2008-11-10,PRO EDITION,PRO DEVELOPER,48.22740364
2008-11-10,PRO EDITION,PRO CONSUMER,19.290961456
2008-11-10,ENTERPRISE,ENTERPRISE ADMIN,33.321784423
2008-11-10,ENTERPRISE,ENTERPRISE DEVELOPER,44.429045897
2008-11-10,ENTERPRISE,ENTERPRISE COLLABORATOR,22.214522949
2008-11-10,ENTERPRISE,ENTERPRISE CONSUMER,11.107261474
2008-11-11,PRO EDITION,PRO ADMIN,15.919725473
2008-11-11,PRO EDITION,PRO DEVELOPER,26.532875789
2008-11-11,PRO EDITION,PRO CONSUMER,10.613150316
2008-11-11,ENTERPRISE,ENTERPRISE ADMIN,18.332373307
2008-11-11,ENTERPRISE,ENTERPRISE DEVELOPER,24.44316441
2008-11-11,ENTERPRISE,ENTERPRISE COLLABORATOR,12.221582205
2008-11-11,ENTERPRISE,ENTERPRISE CONSUMER,6.110791102
2008-11-12,PRO EDITION,PRO ADMIN,46.588608371
2008-11-12,PRO EDITION,PRO DEVELOPER,77.647680618
2008-11-12,PRO EDITION,PRO CONSUMER,31.059072247
2008-11-12,ENTERPRISE,ENTERPRISE ADMIN,53.649151296
2008-11-12,ENTERPRISE,ENTERPRISE DEVELOPER,71.532201728
2008-11-12,ENTERPRISE,ENTERPRISE COLLABORATOR,35.766100864
2008-11-12,ENTERPRISE,ENTERPRISE CONSUMER,17.883050432
2008-11-13,PRO EDITION,PRO ADMIN,0.8896317176
2008-11-13,PRO EDITION,PRO DEVELOPER,1.482719529
2008-11-13,PRO EDITION,PRO CONSUMER,0.5930878118
2008-11-13,ENTERPRISE,ENTERPRISE ADMIN,1.024456155
2008-11-13,ENTERPRISE,ENTERPRISE DEVELOPER,1.365941541
2008-11-13,ENTERPRISE,ENTERPRISE COLLABORATOR,0.6829707703
2008-11-13,ENTERPRISE,ENTERPRISE CONSUMER,0.3414853851
2008-11-14,PRO EDITION,PRO ADMIN,33.290955328
2008-11-14,PRO EDITION,PRO DEVELOPER,55.484925547
2008-11-14,PRO EDITION,PRO CONSUMER,22.193970219
2008-11-14,ENTERPRISE,ENTERPRISE ADMIN,38.33622771
2008-11-14,ENTERPRISE,ENTERPRISE DEVELOPER,51.11497028
2008-11-14,ENTERPRISE,ENTERPRISE COLLABORATOR,25.55748514
2008-11-14,ENTERPRISE,ENTERPRISE CONSUMER,12.77874257
2008-11-15,PRO EDITION,PRO ADMIN,40.361186347
2008-11-15,PRO EDITION,PRO DEVELOPER,67.268643912
2008-11-15,PRO EDITION,PRO CONSUMER,26.907457565
2008-11-15,ENTERPRISE,ENTERPRISE ADMIN,46.477958208
2008-11-15,ENTERPRISE,ENTERPRISE DEVELOPER,61.970610944
2008-11-15,ENTERPRISE,ENTERPRISE COLLABORATOR,30.985305472
2008-11-15,ENTERPRISE,ENTERPRISE CONSUMER,15.492652736
2008-11-16,PRO EDITION,PRO ADMIN,37.739113916
2008-11-16,PRO EDITION,PRO DEVELOPER,62.898523194
2008-11-16,PRO EDITION,PRO CONSUMER,25.159409278
2008-11-16,ENTERPRISE,ENTERPRISE ADMIN,43.458508487
2008-11-16,ENTERPRISE,ENTERPRISE DEVELOPER,57.944677983
2008-11-16,ENTERPRISE,ENTERPRISE COLLABORATOR,28.972338991
2008-11-16,ENTERPRISE,ENTERPRISE CONSUMER,14.486169496
2008-11-17,PRO EDITION,PRO ADMIN,34.976573319
2008-11-17,PRO EDITION,PRO DEVELOPER,58.294288866
2008-11-17,PRO EDITION,PRO CONSUMER,23.317715546
2008-11-17,ENTERPRISE,ENTERPRISE ADMIN,40.277302531
2008-11-17,ENTERPRISE,ENTERPRISE DEVELOPER,53.703070041
2008-11-17,ENTERPRISE,ENTERPRISE COLLABORATOR,26.851535021
2008-11-17,ENTERPRISE,ENTERPRISE CONSUMER,13.42576751
2008-11-18,PRO EDITION,PRO ADMIN,4.448158588
2008-11-18,PRO EDITION,PRO DEVELOPER,7.413597647
2008-11-18,PRO EDITION,PRO CONSUMER,2.965439059
2008-11-18,ENTERPRISE,ENTERPRISE ADMIN,5.122280777
2008-11-18,ENTERPRISE,ENTERPRISE DEVELOPER,6.829707703
2008-11-18,ENTERPRISE,ENTERPRISE COLLABORATOR,3.414853851
2008-11-18,ENTERPRISE,ENTERPRISE CONSUMER,1.707426926
2008-11-19,PRO EDITION,PRO ADMIN,36.615368589
2008-11-19,PRO EDITION,PRO DEVELOPER,61.025614315
2008-11-19,PRO EDITION,PRO CONSUMER,24.410245726
2008-11-19,ENTERPRISE,ENTERPRISE ADMIN,42.164458607
2008-11-19,ENTERPRISE,ENTERPRISE DEVELOPER,56.219278142
2008-11-19,ENTERPRISE,ENTERPRISE COLLABORATOR,28.109639071
2008-11-19,ENTERPRISE,ENTERPRISE CONSUMER,14.054819536
2008-11-20,PRO EDITION,PRO ADMIN,33.993296158
2008-11-20,PRO EDITION,PRO DEVELOPER,56.655493596
2008-11-20,PRO EDITION,PRO CONSUMER,22.662197439
2008-11-20,ENTERPRISE,ENTERPRISE ADMIN,39.145008885
2008-11-20,ENTERPRISE,ENTERPRISE DEVELOPER,52.19334518
2008-11-20,ENTERPRISE,ENTERPRISE COLLABORATOR,26.09667259
2008-11-20,ENTERPRISE,ENTERPRISE CONSUMER,13.048336295
2008-11-21,PRO EDITION,PRO ADMIN,33.197309884
2008-11-21,PRO EDITION,PRO DEVELOPER,55.328849807
2008-11-21,PRO EDITION,PRO CONSUMER,22.131539923
2008-11-21,ENTERPRISE,ENTERPRISE ADMIN,38.22839022
2008-11-21,ENTERPRISE,ENTERPRISE DEVELOPER,50.97118696
2008-11-21,ENTERPRISE,ENTERPRISE COLLABORATOR,25.48559348
2008-11-21,ENTERPRISE,ENTERPRISE CONSUMER,12.74279674
2008-11-22,PRO EDITION,PRO ADMIN,1.030099884
2008-11-22,PRO EDITION,PRO DEVELOPER,1.716833139
2008-11-22,PRO EDITION,PRO CONSUMER,0.6867332557
2008-11-22,ENTERPRISE,ENTERPRISE ADMIN,1.18621239
2008-11-22,ENTERPRISE,ENTERPRISE DEVELOPER,1.581616521
2008-11-22,ENTERPRISE,ENTERPRISE COLLABORATOR,0.7908082603
2008-11-22,ENTERPRISE,ENTERPRISE CONSUMER,0.3954041302
2008-11-23,PRO EDITION,PRO ADMIN,14.842802868
2008-11-23,PRO EDITION,PRO DEVELOPER,24.73800478
2008-11-23,PRO EDITION,PRO CONSUMER,9.895201912
2008-11-23,ENTERPRISE,ENTERPRISE ADMIN,17.092242172
2008-11-23,ENTERPRISE,ENTERPRISE DEVELOPER,22.789656229
2008-11-23,ENTERPRISE,ENTERPRISE COLLABORATOR,11.394828114
2008-11-23,ENTERPRISE,ENTERPRISE CONSUMER,5.697414057
2008-11-24,PRO EDITION,PRO ADMIN,44.668876769
2008-11-24,PRO EDITION,PRO DEVELOPER,74.448127949
2008-11-24,PRO EDITION,PRO CONSUMER,29.77925118
2008-11-24,ENTERPRISE,ENTERPRISE ADMIN,51.43848275
2008-11-24,ENTERPRISE,ENTERPRISE DEVELOPER,68.584643667
2008-11-24,ENTERPRISE,ENTERPRISE COLLABORATOR,34.292321833
2008-11-24,ENTERPRISE,ENTERPRISE CONSUMER,17.146160917
2008-11-25,PRO EDITION,PRO ADMIN,26.127078865
2008-11-25,PRO EDITION,PRO DEVELOPER,43.545131442
2008-11-25,PRO EDITION,PRO CONSUMER,17.418052577
2008-11-25,ENTERPRISE,ENTERPRISE ADMIN,30.086659722
2008-11-25,ENTERPRISE,ENTERPRISE DEVELOPER,40.115546296
2008-11-25,ENTERPRISE,ENTERPRISE COLLABORATOR,20.057773148
2008-11-25,ENTERPRISE,ENTERPRISE CONSUMER,10.028886574
2008-11-26,PRO EDITION,PRO ADMIN,22.100324775
2008-11-26,PRO EDITION,PRO DEVELOPER,36.833874625
2008-11-26,PRO EDITION,PRO CONSUMER,14.73354985
2008-11-26,ENTERPRISE,ENTERPRISE ADMIN,25.44964765
2008-11-26,ENTERPRISE,ENTERPRISE DEVELOPER,33.932863533
2008-11-26,ENTERPRISE,ENTERPRISE COLLABORATOR,16.966431767
2008-11-26,ENTERPRISE,ENTERPRISE CONSUMER,8.483215883
2008-11-27,PRO EDITION,PRO ADMIN,23.785942766
2008-11-27,PRO EDITION,PRO DEVELOPER,39.643237944
2008-11-27,PRO EDITION,PRO CONSUMER,15.857295177
2008-11-27,ENTERPRISE,ENTERPRISE ADMIN,27.390722471
2008-11-27,ENTERPRISE,ENTERPRISE DEVELOPER,36.520963294
2008-11-27,ENTERPRISE,ENTERPRISE COLLABORATOR,18.260481647
2008-11-27,ENTERPRISE,ENTERPRISE CONSUMER,9.130240824
2008-11-28,PRO EDITION,PRO ADMIN,13.297653042
2008-11-28,PRO EDITION,PRO DEVELOPER,22.162755071
2008-11-28,PRO EDITION,PRO CONSUMER,8.865102028
2008-11-28,ENTERPRISE,ENTERPRISE ADMIN,15.312923586
2008-11-28,ENTERPRISE,ENTERPRISE DEVELOPER,20.417231448
2008-11-28,ENTERPRISE,ENTERPRISE COLLABORATOR,10.208615724
2008-11-28,ENTERPRISE,ENTERPRISE CONSUMER,5.104307862
2008-11-29,PRO EDITION,PRO ADMIN,27.859519578
2008-11-29,PRO EDITION,PRO DEVELOPER,46.432532631
2008-11-29,PRO EDITION,PRO CONSUMER,18.573013052
2008-11-29,ENTERPRISE,ENTERPRISE ADMIN,32.081653288
2008-11-29,ENTERPRISE,ENTERPRISE DEVELOPER,42.775537717
2008-11-29,ENTERPRISE,ENTERPRISE COLLABORATOR,21.387768858
2008-11-29,ENTERPRISE,ENTERPRISE CONSUMER,10.693884429
2008-11-30,PRO EDITION,PRO ADMIN,30.902996507
2008-11-30,PRO EDITION,PRO DEVELOPER,51.504994179
2008-11-30,PRO EDITION,PRO CONSUMER,20.601997671
2008-11-30,ENTERPRISE,ENTERPRISE ADMIN,35.586371714
2008-11-30,ENTERPRISE,ENTERPRISE DEVELOPER,47.448495619
2008-11-30,ENTERPRISE,ENTERPRISE COLLABORATOR,23.724247809
2008-11-30,ENTERPRISE,ENTERPRISE CONSUMER,11.862123905
2008-12-01,PRO EDITION,PRO ADMIN,5.110949008
2008-12-01,PRO EDITION,PRO DEVELOPER,8.518248346
2008-12-01,PRO EDITION,PRO CONSUMER,3.407299338
2008-12-01,ENTERPRISE,ENTERPRISE ADMIN,7.358912745
2008-12-01,ENTERPRISE,ENTERPRISE DEVELOPER,9.81188366
2008-12-01,ENTERPRISE,ENTERPRISE COLLABORATOR,4.90594183
2008-12-01,ENTERPRISE,ENTERPRISE CONSUMER,2.452970915
2008-12-02,PRO EDITION,PRO ADMIN,33.517065597
2008-12-02,PRO EDITION,PRO DEVELOPER,55.861775996
2008-12-02,PRO EDITION,PRO CONSUMER,22.344710398
2008-12-02,ENTERPRISE,ENTERPRISE ADMIN,48.258975159
2008-12-02,ENTERPRISE,ENTERPRISE DEVELOPER,64.345300212
2008-12-02,ENTERPRISE,ENTERPRISE COLLABORATOR,32.172650106
2008-12-02,ENTERPRISE,ENTERPRISE CONSUMER,16.086325053
2008-12-03,PRO EDITION,PRO ADMIN,27.114929472
2008-12-03,PRO EDITION,PRO DEVELOPER,45.19154912
2008-12-03,PRO EDITION,PRO CONSUMER,18.076619648
2008-12-03,ENTERPRISE,ENTERPRISE ADMIN,39.040968668
2008-12-03,ENTERPRISE,ENTERPRISE DEVELOPER,52.054624891
2008-12-03,ENTERPRISE,ENTERPRISE COLLABORATOR,26.027312445
2008-12-03,ENTERPRISE,ENTERPRISE CONSUMER,13.013656223
2008-12-04,PRO EDITION,PRO ADMIN,17.646223942
2008-12-04,PRO EDITION,PRO DEVELOPER,29.410373237
2008-12-04,PRO EDITION,PRO CONSUMER,11.764149295
2008-12-04,ENTERPRISE,ENTERPRISE ADMIN,25.40761453
2008-12-04,ENTERPRISE,ENTERPRISE DEVELOPER,33.876819373
2008-12-04,ENTERPRISE,ENTERPRISE COLLABORATOR,16.938409687
2008-12-04,ENTERPRISE,ENTERPRISE CONSUMER,8.469204843
2008-12-05,PRO EDITION,PRO ADMIN,3.120368868
2008-12-05,PRO EDITION,PRO DEVELOPER,5.20061478
2008-12-05,PRO EDITION,PRO CONSUMER,2.080245912
2008-12-05,ENTERPRISE,ENTERPRISE ADMIN,4.492809886
2008-12-05,ENTERPRISE,ENTERPRISE DEVELOPER,5.990413182
2008-12-05,ENTERPRISE,ENTERPRISE COLLABORATOR,2.995206591
2008-12-05,ENTERPRISE,ENTERPRISE CONSUMER,1.497603295
2008-12-06,PRO EDITION,PRO ADMIN,12.96567064
2008-12-06,PRO EDITION,PRO DEVELOPER,21.609451067
2008-12-06,PRO EDITION,PRO CONSUMER,8.643780427
2008-12-06,ENTERPRISE,ENTERPRISE ADMIN,18.6683997
2008-12-06,ENTERPRISE,ENTERPRISE DEVELOPER,24.891199601
2008-12-06,ENTERPRISE,ENTERPRISE COLLABORATOR,12.4455998
2008-12-06,ENTERPRISE,ENTERPRISE CONSUMER,6.2227999
2008-12-07,PRO EDITION,PRO ADMIN,3.550764574
2008-12-07,PRO EDITION,PRO DEVELOPER,5.917940956
2008-12-07,PRO EDITION,PRO CONSUMER,2.367176382
2008-12-07,ENTERPRISE,ENTERPRISE ADMIN,5.112507802
2008-12-07,ENTERPRISE,ENTERPRISE DEVELOPER,6.816677069
2008-12-07,ENTERPRISE,ENTERPRISE COLLABORATOR,3.408338535
2008-12-07,ENTERPRISE,ENTERPRISE CONSUMER,1.704169267
2008-12-08,PRO EDITION,PRO ADMIN,51.862682561
2008-12-08,PRO EDITION,PRO DEVELOPER,86.437804269
2008-12-08,PRO EDITION,PRO CONSUMER,34.575121708
2008-12-08,ENTERPRISE,ENTERPRISE ADMIN,74.673598802
2008-12-08,ENTERPRISE,ENTERPRISE DEVELOPER,99.564798402
2008-12-08,ENTERPRISE,ENTERPRISE COLLABORATOR,49.782399201
2008-12-08,ENTERPRISE,ENTERPRISE CONSUMER,24.891199601
2008-12-09,PRO EDITION,PRO ADMIN,30.934691362
2008-12-09,PRO EDITION,PRO DEVELOPER,51.557818936
2008-12-09,PRO EDITION,PRO CONSUMER,20.623127575
2008-12-09,ENTERPRISE,ENTERPRISE ADMIN,44.540787667
2008-12-09,ENTERPRISE,ENTERPRISE DEVELOPER,59.387716889
2008-12-09,ENTERPRISE,ENTERPRISE COLLABORATOR,29.693858445
2008-12-09,ENTERPRISE,ENTERPRISE CONSUMER,14.846929222
2008-12-10,PRO EDITION,PRO ADMIN,23.886961678
2008-12-10,PRO EDITION,PRO DEVELOPER,39.811602796
2008-12-10,PRO EDITION,PRO CONSUMER,15.924641118
2008-12-10,ENTERPRISE,ENTERPRISE ADMIN,34.393234303
2008-12-10,ENTERPRISE,ENTERPRISE DEVELOPER,45.857645737
2008-12-10,ENTERPRISE,ENTERPRISE COLLABORATOR,22.928822869
2008-12-10,ENTERPRISE,ENTERPRISE CONSUMER,11.464411434
2008-12-11,PRO EDITION,PRO ADMIN,10.706093184
2008-12-11,PRO EDITION,PRO DEVELOPER,17.843488641
2008-12-11,PRO EDITION,PRO CONSUMER,7.137395456
2008-12-11,ENTERPRISE,ENTERPRISE ADMIN,15.414985645
2008-12-11,ENTERPRISE,ENTERPRISE DEVELOPER,20.553314193
2008-12-11,ENTERPRISE,ENTERPRISE COLLABORATOR,10.276657096
2008-12-11,ENTERPRISE,ENTERPRISE CONSUMER,5.138328548
2008-12-12,PRO EDITION,PRO ADMIN,39.219808701
2008-12-12,PRO EDITION,PRO DEVELOPER,65.366347834
2008-12-12,PRO EDITION,PRO CONSUMER,26.146539134
2008-12-12,ENTERPRISE,ENTERPRISE ADMIN,56.469972538
2008-12-12,ENTERPRISE,ENTERPRISE DEVELOPER,75.293296717
2008-12-12,ENTERPRISE,ENTERPRISE COLLABORATOR,37.646648359
2008-12-12,ENTERPRISE,ENTERPRISE CONSUMER,18.823324179
2008-12-13,PRO EDITION,PRO ADMIN,52.454476657
2008-12-13,PRO EDITION,PRO DEVELOPER,87.424127762
2008-12-13,PRO EDITION,PRO CONSUMER,34.969651105
2008-12-13,ENTERPRISE,ENTERPRISE ADMIN,75.525683435
2008-12-13,ENTERPRISE,ENTERPRISE DEVELOPER,100.700911247
2008-12-13,ENTERPRISE,ENTERPRISE COLLABORATOR,50.350455624
2008-12-13,ENTERPRISE,ENTERPRISE CONSUMER,25.175227812
2008-12-14,PRO EDITION,PRO ADMIN,37.014030708
2008-12-14,PRO EDITION,PRO DEVELOPER,61.69005118
2008-12-14,PRO EDITION,PRO CONSUMER,24.676020472
2008-12-14,ENTERPRISE,ENTERPRISE ADMIN,53.294020722
2008-12-14,ENTERPRISE,ENTERPRISE DEVELOPER,71.058694295
2008-12-14,ENTERPRISE,ENTERPRISE COLLABORATOR,35.529347148
2008-12-14,ENTERPRISE,ENTERPRISE CONSUMER,17.764673574
2008-12-15,PRO EDITION,PRO ADMIN,26.738333229
2008-12-15,PRO EDITION,PRO DEVELOPER,44.563888716
2008-12-15,PRO EDITION,PRO CONSUMER,17.825555486
2008-12-15,ENTERPRISE,ENTERPRISE ADMIN,38.498732992
2008-12-15,ENTERPRISE,ENTERPRISE DEVELOPER,51.33164399
2008-12-15,ENTERPRISE,ENTERPRISE COLLABORATOR,25.665821995
2008-12-15,ENTERPRISE,ENTERPRISE CONSUMER,12.832910997
2008-12-16,PRO EDITION,PRO ADMIN,52.024080951
2008-12-16,PRO EDITION,PRO DEVELOPER,86.706801585
2008-12-16,PRO EDITION,PRO CONSUMER,34.682720634
2008-12-16,ENTERPRISE,ENTERPRISE ADMIN,74.90598552
2008-12-16,ENTERPRISE,ENTERPRISE DEVELOPER,99.87464736
2008-12-16,ENTERPRISE,ENTERPRISE COLLABORATOR,49.93732368
2008-12-16,ENTERPRISE,ENTERPRISE CONSUMER,24.96866184
2008-12-17,PRO EDITION,PRO ADMIN,28.298517663
2008-12-17,PRO EDITION,PRO DEVELOPER,47.164196105
2008-12-17,PRO EDITION,PRO CONSUMER,18.865678442
2008-12-17,ENTERPRISE,ENTERPRISE ADMIN,40.745137935
2008-12-17,ENTERPRISE,ENTERPRISE DEVELOPER,54.32685058
2008-12-17,ENTERPRISE,ENTERPRISE COLLABORATOR,27.16342529
2008-12-17,ENTERPRISE,ENTERPRISE CONSUMER,13.581712645
2008-12-18,PRO EDITION,PRO ADMIN,26.684533766
2008-12-18,PRO EDITION,PRO DEVELOPER,44.474222943
2008-12-18,PRO EDITION,PRO CONSUMER,17.789689177
2008-12-18,ENTERPRISE,ENTERPRISE ADMIN,38.421270753
2008-12-18,ENTERPRISE,ENTERPRISE DEVELOPER,51.228361004
2008-12-18,ENTERPRISE,ENTERPRISE COLLABORATOR,25.614180502
2008-12-18,ENTERPRISE,ENTERPRISE CONSUMER,12.807090251
2008-12-19,PRO EDITION,PRO ADMIN,16.516435214
2008-12-19,PRO EDITION,PRO DEVELOPER,27.527392023
2008-12-19,PRO EDITION,PRO CONSUMER,11.010956809
2008-12-19,ENTERPRISE,ENTERPRISE ADMIN,23.780907502
2008-12-19,ENTERPRISE,ENTERPRISE DEVELOPER,31.70787667
2008-12-19,ENTERPRISE,ENTERPRISE COLLABORATOR,15.853938335
2008-12-19,ENTERPRISE,ENTERPRISE CONSUMER,7.926969167
2008-12-20,PRO EDITION,PRO ADMIN,49.764503495
2008-12-20,PRO EDITION,PRO DEVELOPER,82.940839159
2008-12-20,PRO EDITION,PRO CONSUMER,33.176335663
2008-12-20,ENTERPRISE,ENTERPRISE ADMIN,71.652571464
2008-12-20,ENTERPRISE,ENTERPRISE DEVELOPER,95.536761952
2008-12-20,ENTERPRISE,ENTERPRISE COLLABORATOR,47.768380976
2008-12-20,ENTERPRISE,ENTERPRISE CONSUMER,23.884190488
2008-12-21,PRO EDITION,PRO ADMIN,31.956881163
2008-12-21,PRO EDITION,PRO DEVELOPER,53.261468606
2008-12-21,PRO EDITION,PRO CONSUMER,21.304587442
2008-12-21,ENTERPRISE,ENTERPRISE ADMIN,46.012570216
2008-12-21,ENTERPRISE,ENTERPRISE DEVELOPER,61.350093621
2008-12-21,ENTERPRISE,ENTERPRISE COLLABORATOR,30.675046811
2008-12-21,ENTERPRISE,ENTERPRISE CONSUMER,15.337523405
2008-12-22,PRO EDITION,PRO ADMIN,35.938041443
2008-12-22,PRO EDITION,PRO DEVELOPER,59.896735738
2008-12-22,PRO EDITION,PRO CONSUMER,23.958694295
2008-12-22,ENTERPRISE,ENTERPRISE ADMIN,51.744775933
2008-12-22,ENTERPRISE,ENTERPRISE DEVELOPER,68.993034577
2008-12-22,ENTERPRISE,ENTERPRISE COLLABORATOR,34.496517289
2008-12-22,ENTERPRISE,ENTERPRISE CONSUMER,17.248258644
2008-12-23,PRO EDITION,PRO ADMIN,39.973001186
2008-12-23,PRO EDITION,PRO DEVELOPER,66.621668643
2008-12-23,PRO EDITION,PRO CONSUMER,26.648667457
2008-12-23,ENTERPRISE,ENTERPRISE ADMIN,57.55444389
2008-12-23,ENTERPRISE,ENTERPRISE DEVELOPER,76.73925852
2008-12-23,ENTERPRISE,ENTERPRISE COLLABORATOR,38.36962926
2008-12-23,ENTERPRISE,ENTERPRISE CONSUMER,19.18481463
2008-12-24,PRO EDITION,PRO ADMIN,35.615244664
2008-12-24,PRO EDITION,PRO DEVELOPER,59.358741106
2008-12-24,PRO EDITION,PRO CONSUMER,23.743496442
2008-12-24,ENTERPRISE,ENTERPRISE ADMIN,51.280002497
2008-12-24,ENTERPRISE,ENTERPRISE DEVELOPER,68.373336662
2008-12-24,ENTERPRISE,ENTERPRISE COLLABORATOR,34.186668331
2008-12-24,ENTERPRISE,ENTERPRISE CONSUMER,17.093334166
2008-12-25,PRO EDITION,PRO ADMIN,38.412816752
2008-12-25,PRO EDITION,PRO DEVELOPER,64.021361253
2008-12-25,PRO EDITION,PRO CONSUMER,25.608544501
2008-12-25,ENTERPRISE,ENTERPRISE ADMIN,55.308038946
2008-12-25,ENTERPRISE,ENTERPRISE DEVELOPER,73.744051929
2008-12-25,ENTERPRISE,ENTERPRISE COLLABORATOR,36.872025964
2008-12-25,ENTERPRISE,ENTERPRISE CONSUMER,18.436012982
2008-12-26,PRO EDITION,PRO ADMIN,36.314637686
2008-12-26,PRO EDITION,PRO DEVELOPER,60.524396143
2008-12-26,PRO EDITION,PRO CONSUMER,24.209758457
2008-12-26,ENTERPRISE,ENTERPRISE ADMIN,52.287011609
2008-12-26,ENTERPRISE,ENTERPRISE DEVELOPER,69.716015479
2008-12-26,ENTERPRISE,ENTERPRISE COLLABORATOR,34.858007739
2008-12-26,ENTERPRISE,ENTERPRISE CONSUMER,17.42900387
2008-12-27,PRO EDITION,PRO ADMIN,18.130419111
2008-12-27,PRO EDITION,PRO DEVELOPER,30.217365185
2008-12-27,PRO EDITION,PRO CONSUMER,12.086946074
2008-12-27,ENTERPRISE,ENTERPRISE ADMIN,26.104774685
2008-12-27,ENTERPRISE,ENTERPRISE DEVELOPER,34.806366246
2008-12-27,ENTERPRISE,ENTERPRISE COLLABORATOR,17.403183123
2008-12-27,ENTERPRISE,ENTERPRISE CONSUMER,8.701591562
2008-12-28,PRO EDITION,PRO ADMIN,10.598494258
2008-12-28,PRO EDITION,PRO DEVELOPER,17.664157096
2008-12-28,PRO EDITION,PRO CONSUMER,7.065662839
2008-12-28,ENTERPRISE,ENTERPRISE ADMIN,15.260061166
2008-12-28,ENTERPRISE,ENTERPRISE DEVELOPER,20.346748221
2008-12-28,ENTERPRISE,ENTERPRISE COLLABORATOR,10.173374111
2008-12-28,ENTERPRISE,ENTERPRISE CONSUMER,5.086687055
2008-12-29,PRO EDITION,PRO ADMIN,25.231948259
2008-12-29,PRO EDITION,PRO DEVELOPER,42.053247098
2008-12-29,PRO EDITION,PRO CONSUMER,16.821298839
2008-12-29,ENTERPRISE,ENTERPRISE ADMIN,36.329790288
2008-12-29,ENTERPRISE,ENTERPRISE DEVELOPER,48.439720384
2008-12-29,ENTERPRISE,ENTERPRISE COLLABORATOR,24.219860192
2008-12-29,ENTERPRISE,ENTERPRISE CONSUMER,12.109930096
2008-12-30,PRO EDITION,PRO ADMIN,24.371156847
2008-12-30,PRO EDITION,PRO DEVELOPER,40.618594745
2008-12-30,PRO EDITION,PRO CONSUMER,16.247437898
2008-12-30,ENTERPRISE,ENTERPRISE ADMIN,35.090394458
2008-12-30,ENTERPRISE,ENTERPRISE DEVELOPER,46.78719261
2008-12-30,ENTERPRISE,ENTERPRISE COLLABORATOR,23.393596305
2008-12-30,ENTERPRISE,ENTERPRISE CONSUMER,11.696798153
2008-12-31,PRO EDITION,PRO ADMIN,16.301237361
2008-12-31,PRO EDITION,PRO DEVELOPER,27.168728935
2008-12-31,PRO EDITION,PRO CONSUMER,10.867491574
2008-12-31,ENTERPRISE,ENTERPRISE ADMIN,23.471058545
2008-12-31,ENTERPRISE,ENTERPRISE DEVELOPER,31.294744726
2008-12-31,ENTERPRISE,ENTERPRISE COLLABORATOR,15.647372363
